,cum_infections_1,cum_infections_2,cum_infections_3,cum_infections_4,cum_infections_5,cum_infections_6,cum_symptomatic_1,cum_symptomatic_2,cum_symptomatic_3,cum_symptomatic_4,cum_symptomatic_5,cum_symptomatic_6,cum_severe_1,cum_severe_2,cum_severe_3,cum_severe_4,cum_severe_5,cum_severe_6,cum_critical_1,cum_critical_2,cum_critical_3,cum_critical_4,cum_critical_5,cum_critical_6,cum_deaths_1,cum_deaths_2,cum_deaths_3,cum_deaths_4,cum_deaths_5,cum_deaths_6,cum_vaccinated_1,cum_vaccinated_2,cum_vaccinated_3,cum_vaccinated_4,cum_vaccinated_5,cum_vaccinated_6,quar_period,interventions,pop_size,pop_infected,location,n_days,pop_type,use_waning
0,97.0,240.0,443.0,710.0,965.0,1164.0,0.0,80.0,191.0,330.0,491.0,621.0,0.0,0.0,4.0,13.0,27.0,43.0,0.0,0.0,0.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,25329.0,50581.0,50779.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
1,97.0,202.0,371.0,576.0,776.0,926.0,0.0,60.0,150.0,267.0,403.0,528.0,0.0,0.0,4.0,9.0,15.0,25.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,25355.0,50576.0,50781.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
2,97.0,202.0,401.0,661.0,916.0,1079.0,0.0,65.0,163.0,283.0,445.0,592.0,0.0,0.0,4.0,11.0,19.0,32.0,0.0,0.0,1.0,5.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,25391.0,50592.0,50781.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
3,97.0,204.0,440.0,694.0,940.0,1127.0,0.0,58.0,155.0,319.0,471.0,594.0,0.0,0.0,2.0,12.0,23.0,34.0,0.0,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,25370.0,50580.0,50779.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
4,97.0,235.0,510.0,865.0,1197.0,1421.0,0.0,62.0,177.0,353.0,567.0,738.0,0.0,0.0,4.0,14.0,30.0,40.0,0.0,0.0,2.0,5.0,7.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,25435.0,50578.0,50780.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
5,97.0,185.0,299.0,467.0,616.0,732.0,0.0,55.0,128.0,222.0,309.0,393.0,0.0,1.0,7.0,11.0,19.0,26.0,0.0,0.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,25496.0,50595.0,50780.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
6,97.0,216.0,422.0,681.0,942.0,1141.0,0.0,68.0,166.0,304.0,450.0,621.0,0.0,0.0,2.0,7.0,21.0,27.0,0.0,0.0,1.0,3.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,25348.0,50563.0,50780.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
7,97.0,192.0,361.0,549.0,767.0,917.0,0.0,72.0,157.0,266.0,404.0,526.0,0.0,2.0,4.0,12.0,15.0,27.0,0.0,0.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,25669.0,50569.0,50779.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
8,97.0,210.0,406.0,593.0,768.0,915.0,0.0,62.0,158.0,292.0,400.0,488.0,0.0,1.0,8.0,19.0,29.0,32.0,0.0,0.0,3.0,4.0,5.0,6.0,0.0,0.0,0.0,0.0,2.0,3.0,25497.0,50595.0,50779.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
9,97.0,219.0,506.0,861.0,1135.0,1371.0,0.0,59.0,183.0,379.0,588.0,749.0,0.0,0.0,5.0,15.0,28.0,43.0,0.0,0.0,1.0,5.0,10.0,15.0,0.0,0.0,0.0,0.0,1.0,3.0,25384.0,50588.0,50779.0,50781.0,50781.0,50781.0,14,az,50781.397715844934,97.57809571570893,China,35,hybrid,True
0,108.0,246.0,673.0,1610.0,3541.0,7256.0,0.0,72.0,214.0,560.0,1338.0,2967.0,0.0,2.0,10.0,21.0,60.0,134.0,0.0,0.0,2.0,4.0,12.0,31.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
1,108.0,250.0,559.0,1257.0,2701.0,5580.0,0.0,60.0,194.0,457.0,1034.0,2204.0,0.0,0.0,7.0,27.0,54.0,131.0,0.0,0.0,2.0,8.0,17.0,39.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
2,108.0,183.0,424.0,917.0,1811.0,3645.0,0.0,68.0,154.0,358.0,758.0,1513.0,0.0,2.0,7.0,18.0,46.0,88.0,0.0,0.0,2.0,6.0,10.0,27.0,0.0,0.0,0.0,1.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
3,108.0,248.0,600.0,1398.0,3124.0,6241.0,0.0,72.0,219.0,529.0,1189.0,2553.0,0.0,2.0,4.0,17.0,45.0,134.0,0.0,0.0,1.0,6.0,10.0,34.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
4,108.0,209.0,483.0,934.0,1900.0,3822.0,0.0,66.0,170.0,405.0,786.0,1538.0,0.0,1.0,4.0,19.0,37.0,81.0,0.0,1.0,2.0,6.0,13.0,27.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
5,108.0,188.0,364.0,706.0,1437.0,2906.0,0.0,58.0,142.0,293.0,552.0,1127.0,0.0,1.0,4.0,12.0,23.0,55.0,0.0,0.0,1.0,3.0,6.0,15.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
6,108.0,215.0,508.0,1142.0,2572.0,5599.0,0.0,66.0,182.0,428.0,940.0,2158.0,0.0,1.0,14.0,26.0,48.0,107.0,0.0,1.0,4.0,8.0,15.0,26.0,0.0,0.0,1.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
7,108.0,240.0,610.0,1231.0,2313.0,4685.0,0.0,73.0,204.0,501.0,999.0,1902.0,0.0,1.0,11.0,28.0,62.0,112.0,0.0,0.0,2.0,9.0,23.0,38.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
8,108.0,222.0,667.0,1567.0,3394.0,6864.0,0.0,64.0,193.0,583.0,1309.0,2746.0,0.0,0.0,8.0,23.0,56.0,147.0,0.0,0.0,3.0,6.0,12.0,30.0,0.0,0.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
9,108.0,237.0,637.0,1447.0,3029.0,6239.0,0.0,65.0,215.0,525.0,1190.0,2502.0,0.0,0.0,5.0,26.0,62.0,148.0,0.0,0.0,2.0,11.0,19.0,41.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14,none,50157.38698996456,108.1418790713575,France,35,hybrid,True
0,107.0,142.0,173.0,185.0,189.0,190.0,0.0,56.0,92.0,108.0,112.0,113.0,0.0,0.0,5.0,10.0,11.0,11.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,41941.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
1,107.0,136.0,178.0,189.0,194.0,197.0,0.0,55.0,86.0,102.0,105.0,108.0,0.0,0.0,3.0,5.0,7.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41819.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
2,107.0,142.0,192.0,211.0,215.0,215.0,0.0,65.0,97.0,124.0,131.0,132.0,0.0,1.0,8.0,11.0,12.0,12.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,41918.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
3,107.0,142.0,184.0,202.0,207.0,210.0,0.0,66.0,101.0,122.0,130.0,131.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41708.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
4,107.0,146.0,175.0,180.0,181.0,182.0,0.0,64.0,102.0,113.0,117.0,118.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,41873.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
5,107.0,142.0,163.0,168.0,168.0,170.0,0.0,69.0,94.0,106.0,110.0,110.0,0.0,1.0,5.0,6.0,7.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,41897.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
6,107.0,145.0,177.0,183.0,186.0,187.0,0.0,73.0,103.0,119.0,121.0,124.0,0.0,2.0,8.0,12.0,14.0,15.0,0.0,0.0,4.0,5.0,5.0,5.0,0.0,0.0,1.0,2.0,3.0,3.0,41824.0,52395.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
7,107.0,149.0,185.0,202.0,204.0,204.0,0.0,63.0,101.0,119.0,123.0,123.0,0.0,0.0,4.0,6.0,7.0,7.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,42155.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
8,107.0,150.0,192.0,205.0,209.0,211.0,0.0,66.0,107.0,126.0,131.0,133.0,0.0,2.0,7.0,12.0,16.0,16.0,0.0,0.0,2.0,3.0,5.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,41904.0,52396.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
9,107.0,138.0,177.0,187.0,190.0,190.0,0.0,67.0,97.0,110.0,119.0,121.0,0.0,1.0,5.0,7.0,7.0,7.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,2.0,41951.0,52395.0,52396.0,52396.0,52396.0,52396.0,14,pfizer,52396.90678040777,107.59893406799917,France,35,hybrid,True
0,95.0,144.0,176.0,198.0,206.0,206.0,0.0,62.0,96.0,110.0,120.0,122.0,0.0,0.0,3.0,4.0,4.0,4.0,0.0,0.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
1,95.0,123.0,148.0,158.0,159.0,162.0,0.0,48.0,73.0,88.0,93.0,95.0,0.0,2.0,6.0,10.0,12.0,12.0,0.0,1.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
2,95.0,131.0,175.0,190.0,196.0,197.0,0.0,61.0,98.0,114.0,126.0,127.0,0.0,0.0,4.0,8.0,9.0,9.0,0.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
3,95.0,125.0,162.0,175.0,181.0,182.0,0.0,58.0,89.0,100.0,108.0,112.0,0.0,0.0,5.0,7.0,8.0,8.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
4,95.0,126.0,158.0,175.0,180.0,184.0,0.0,70.0,95.0,109.0,117.0,119.0,0.0,2.0,11.0,14.0,14.0,14.0,0.0,1.0,3.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
5,95.0,143.0,179.0,196.0,203.0,204.0,0.0,59.0,100.0,116.0,122.0,126.0,0.0,2.0,5.0,9.0,9.0,9.0,0.0,1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
6,95.0,129.0,151.0,163.0,164.0,164.0,0.0,61.0,83.0,94.0,98.0,99.0,0.0,1.0,2.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
7,95.0,134.0,162.0,173.0,177.0,178.0,0.0,58.0,88.0,103.0,108.0,108.0,0.0,1.0,3.0,3.0,4.0,4.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
8,95.0,137.0,167.0,182.0,189.0,193.0,0.0,61.0,100.0,118.0,124.0,129.0,0.0,0.0,7.0,11.0,13.0,13.0,0.0,0.0,2.0,6.0,7.0,7.0,0.0,0.0,0.0,2.0,3.0,4.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
9,95.0,146.0,208.0,232.0,244.0,248.0,0.0,58.0,107.0,135.0,147.0,151.0,0.0,0.0,5.0,6.0,6.0,7.0,0.0,0.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,50522.0,50522.0,50522.0,50522.0,50522.0,50522.0,14,moderna,50522.39377886156,95.56353569262923,UK,35,hybrid,True
0,94.0,135.0,183.0,207.0,220.0,223.0,0.0,62.0,98.0,118.0,130.0,134.0,0.0,1.0,6.0,8.0,9.0,9.0,0.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
1,94.0,128.0,167.0,187.0,197.0,201.0,0.0,61.0,102.0,119.0,126.0,132.0,0.0,2.0,9.0,15.0,16.0,16.0,0.0,0.0,2.0,3.0,4.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
2,94.0,122.0,153.0,160.0,165.0,165.0,0.0,56.0,83.0,96.0,102.0,103.0,0.0,0.0,5.0,11.0,13.0,13.0,0.0,0.0,2.0,3.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,3.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
3,94.0,124.0,148.0,155.0,156.0,157.0,0.0,59.0,91.0,105.0,107.0,107.0,0.0,1.0,6.0,9.0,10.0,10.0,0.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,1.0,1.0,1.0,3.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
4,94.0,136.0,175.0,190.0,196.0,199.0,0.0,58.0,96.0,113.0,122.0,124.0,0.0,0.0,11.0,17.0,20.0,20.0,0.0,0.0,4.0,8.0,9.0,9.0,0.0,0.0,0.0,2.0,3.0,6.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
5,94.0,140.0,173.0,186.0,191.0,191.0,0.0,65.0,108.0,127.0,132.0,134.0,0.0,0.0,12.0,15.0,18.0,18.0,0.0,0.0,4.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,2.0,2.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
6,94.0,125.0,151.0,166.0,171.0,176.0,0.0,52.0,81.0,96.0,105.0,107.0,0.0,0.0,8.0,12.0,13.0,13.0,0.0,0.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
7,94.0,139.0,182.0,200.0,214.0,220.0,0.0,60.0,98.0,114.0,125.0,133.0,0.0,2.0,7.0,11.0,11.0,12.0,0.0,0.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
8,94.0,135.0,174.0,190.0,193.0,193.0,0.0,61.0,97.0,117.0,122.0,124.0,0.0,1.0,5.0,9.0,11.0,11.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,1.0,2.0,2.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
9,94.0,129.0,166.0,186.0,193.0,193.0,0.0,56.0,82.0,102.0,107.0,108.0,0.0,1.0,5.0,7.0,9.0,9.0,0.0,0.0,3.0,4.0,5.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,48861.0,48861.0,48861.0,48861.0,48861.0,48861.0,14,moderna,48861.598975684356,94.13149418752342,Japan,35,hybrid,True
0,104.0,184.0,325.0,519.0,634.0,728.0,0.0,60.0,136.0,234.0,351.0,417.0,0.0,0.0,7.0,11.0,21.0,28.0,0.0,0.0,2.0,3.0,5.0,8.0,0.0,0.0,0.0,2.0,2.0,2.0,40282.0,50312.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
1,104.0,193.0,342.0,497.0,621.0,699.0,0.0,71.0,155.0,252.0,345.0,425.0,0.0,0.0,4.0,11.0,21.0,30.0,0.0,0.0,1.0,4.0,5.0,8.0,0.0,0.0,0.0,1.0,1.0,2.0,40137.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
2,104.0,195.0,321.0,432.0,526.0,577.0,0.0,71.0,139.0,222.0,287.0,342.0,0.0,2.0,8.0,14.0,18.0,21.0,0.0,1.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,40273.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
3,104.0,189.0,316.0,460.0,538.0,584.0,0.0,59.0,144.0,223.0,314.0,353.0,0.0,0.0,9.0,14.0,25.0,29.0,0.0,0.0,2.0,6.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,40054.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
4,104.0,204.0,361.0,545.0,685.0,767.0,0.0,71.0,149.0,259.0,369.0,456.0,0.0,2.0,7.0,15.0,24.0,34.0,0.0,2.0,2.0,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,40232.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
5,104.0,226.0,438.0,725.0,955.0,1084.0,0.0,73.0,172.0,314.0,482.0,611.0,0.0,3.0,10.0,17.0,27.0,41.0,0.0,1.0,4.0,6.0,9.0,12.0,0.0,0.0,0.0,1.0,2.0,2.0,40238.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
6,104.0,206.0,372.0,552.0,666.0,771.0,0.0,64.0,162.0,272.0,370.0,446.0,0.0,3.0,16.0,25.0,36.0,42.0,0.0,1.0,6.0,8.0,11.0,15.0,0.0,0.0,0.0,2.0,5.0,6.0,40178.0,50313.0,50313.0,50313.0,50313.0,50313.0,14,az,50313.975812401484,104.78615598887667,France,35,hybrid,True
